Regret,LQGsigma_higher,LQGmu1_higher,LQGmu1_actor
86.98887785504525,0.14999999,0.09090909,0.056054562
95.99862757872,0.14999999,0.11111111,0.289754
97.2355663181371,0.14999999,0.13131313,-0.12688048
106.63092737516584,0.14999999,0.15151516,0.35540202
115.36616407545766,0.14999999,0.17171717,0.23196235
125.0305121472652,0.14999999,0.1919192,0.39478412
133.8400528233624,0.14999999,0.21212122,0.24893299
144.41838887986697,0.14999999,0.23232323,0.50620294
152.77672727082927,0.14999999,0.25252524,0.11140154
162.4838484578512,0.14999999,0.27272728,0.40068996
171.82386863996632,0.14999999,0.2929293,0.34674528
181.22615736092578,0.14999999,0.3131313,0.35647088
189.77242656190109,0.14999999,0.33333334,0.18180068
201.50383695089428,0.14999999,0.35353535,0.61877954
212.6727195706864,0.14999999,0.37373737,0.5666599
224.04709814834138,0.14999999,0.3939394,0.5862371
233.7008856358857,0.14999999,0.41414142,0.39331234
244.58846644762804,0.14999999,0.43434343,0.5387086
254.28321730506858,0.14999999,0.45454547,0.39899093
264.76495097411566,0.14999999,0.47474748,0.49561194
277.45306056955604,0.14999999,0.4949495,0.69854575
288.5878157439789,0.14999999,0.5151515,0.5633428
299.7558828914183,0.14999999,0.53535354,0.5665809
309.7586482857648,0.14999999,0.5555556,0.4393452
321.3402246127903,0.14999999,0.57575756,0.60533565
333.626338933365,0.14999999,0.5959596,0.66619325
342.69559098334804,0.14999999,0.61616164,0.30082014
353.9593196982969,0.14999999,0.6363636,0.5757784
368.9655914359479,0.14999999,0.65656567,0.8617303
378.91279613251515,0.14999999,0.67676765,0.4323445
393.1698166527787,0.14999999,0.6969697,0.81257975
405.23587261598914,0.14999999,0.7171717,0.647799
417.3833742451529,0.14999999,0.7373737,0.65466714
429.3765147724071,0.14999999,0.75757575,0.64158785
441.095445968306,0.14999999,0.7777778,0.617671
453.3961807277535,0.14999999,0.7979798,0.6673974
470.74618072775354,0.14999999,0.8181818,1.0535803
486.64607318108773,0.14999999,0.83838385,0.91691273
502.1501179238438,0.14999999,0.85858583,0.8928894
519.5001179238438,0.14999999,0.8787879,1.138986
536.340692425031,0.14999999,0.8989899,0.9716212
550.6388214577072,0.14999999,0.9191919,0.8153533
567.9888214577072,0.14999999,0.93939394,1.0989513
585.3388214577072,0.14999999,0.959596,1.0216888
600.5324839073564,0.14999999,0.97979796,0.8735908
617.8824839073565,0.14999999,1.0,1.1039425
617.8160404995837,0.14999999,-0.47474748,-0.6550584
617.9642070062991,0.14999999,-0.8181818,-1.0308086
618.0541053842609,0.14999999,-0.5959596,-0.35533875
618.0263745751619,0.14999999,-0.5555556,-0.5357974
618.0542342253347,0.14999999,-0.65656567,-0.84370023
618.0431653414131,0.14999999,-0.53535354,-0.7386953
617.9994677690553,0.14999999,-0.43434343,-0.5388568
617.9616816362685,0.14999999,-0.41414142,-0.6065212
617.9151269030249,0.14999999,-0.4949495,-0.5261889
617.914966391479,0.14999999,-0.6969697,-0.8070306
617.902410108592,0.14999999,-0.67676765,-0.77414525
617.8588598513322,0.14999999,-0.7171717,-0.7083199
617.8349442322752,0.14999999,-0.57575756,-0.6182035
618.1428750987634,0.14999999,-0.2929293,-0.23433113
618.2925408680309,0.14999999,-0.75757575,-1.0750239
618.2528940516202,0.14999999,-0.5151515,-0.69394493
618.2162284743288,0.14999999,-0.7777778,-0.7136629
618.1730069091311,0.14999999,-0.6363636,-0.55027276
618.1278963887113,0.14999999,-0.61616164,-0.705476
618.1778153059015,0.14999999,-0.8989899,-0.4330388
618.2163349547271,0.14999999,-0.97979796,-0.8668066
618.1580996318118,0.14999999,-0.7373737,-0.61401606
618.1186388325284,0.14999999,-0.83838385,-0.6931249
618.0843205000298,0.14999999,-0.45454547,-0.60419405
618.2274087845866,0.14999999,-0.7979798,-0.9918665
618.3825097078326,0.14999999,-0.959596,-1.0692899
618.3767754637192,0.14999999,-0.85858583,-0.7713557
618.3575592253017,0.14999999,-0.3939394,-0.55128396
618.508286390942,0.14999999,-0.9191919,-1.145658
618.5514534946767,0.14999999,-0.8787879,-0.88177544
618.571107259384,0.14999999,-0.93939394,-0.83098286
618.7248478981593,0.14999999,-1.0,-1.1645197
620.3897318351414,0.14999999,-0.09090909,-0.09301575
620.762194410807,0.14999999,-0.01010101,-0.26136595
621.2622267181589,0.14999999,-0.27272728,-0.19148529
621.3252848292209,0.14999999,-0.21212122,-0.31184018
621.5072539205825,0.14999999,-0.33333334,-0.30830863
621.5088201573571,0.14999999,-0.47474748,-0.43058908
621.4838004012564,0.14999999,-0.5555556,-0.4747195
621.7406335298532,0.14999999,-0.4949495,-0.2909723
621.8477999195794,0.14999999,-0.43434343,-0.3247313
621.8924244082644,0.14999999,-0.7171717,-0.87311405
622.7832296494963,0.14999999,-0.41414142,-0.1527637
622.8362828952968,0.14999999,-0.5151515,-0.45550445
622.7820832690721,0.14999999,-0.6363636,-0.50707364
622.7319313535796,0.14999999,-0.53535354,-0.5442136
622.6688572411234,0.14999999,-0.57575756,-0.638366
622.6797344808219,0.14999999,-0.7777778,-0.8318136
622.7166299057269,0.14999999,-0.67676765,-0.86098564
622.6752207514978,0.14999999,-0.61616164,-0.5620266
622.6503914939758,0.14999999,-0.6969697,-0.7210186
622.6851922715848,0.14999999,-0.65656567,-0.8615049
622.7249763390527,0.14999999,-0.7373737,-0.8358746
622.8186084342296,0.14999999,-0.83838385,-0.9384648
622.8042925370543,0.14999999,-0.45454547,-0.52837616
622.8138400658903,0.14999999,-0.5959596,-0.80470777
631.0980414836936,0.14999999,-0.17171717,0.06532647
631.0646483490427,0.14999999,-0.8989899,-0.6918559
631.0554553620859,0.14999999,-0.8181818,-0.4976256
631.2138490960579,0.14999999,-0.85858583,-1.1221793
631.3540010839405,0.14999999,-0.97979796,-0.9868641
631.3441708570896,0.14999999,-0.3939394,-0.4824543
631.2990277509407,0.14999999,-0.75757575,-0.71311444
631.4531997544823,0.14999999,-0.93939394,-1.0701027
631.6058124074316,0.14999999,-0.8787879,-1.0044922
631.578906372409,0.14999999,-0.7979798,-0.7503741
631.7324769628093,0.14999999,-0.959596,-1.0927343
638.8854622434009,0.14999999,-0.030303031,-0.017396102
638.9143496729544,0.14999999,-0.9191919,-0.84110165
639.6480384924731,0.14999999,-0.11111111,-0.19268796
639.636494831657,0.14999999,-0.2929293,-0.45856434
639.693412400703,0.14999999,-1.0,-0.8831794
639.8010783934102,0.14999999,-0.1919192,-0.38876873
641.4592680805837,0.14999999,-0.3131313,-0.09586635
649.7525380713265,0.14999999,0.13131313,0.072550565
658.1302298562849,0.14999999,-0.01010101,0.12056518
658.3135236662849,0.14999999,-0.47474748,-0.32425594
658.302316081668,0.14999999,-0.5555556,-0.78440154
658.3364322587952,0.14999999,-0.57575756,-0.48880398
658.2966326802946,0.14999999,-0.6363636,-0.5794885
658.3682064594251,0.14999999,-0.53535354,-0.36886993
658.372205083824,0.14999999,-0.61616164,-0.7579968
658.3956482200831,0.14999999,-0.6969697,-0.4160204
658.4502102604866,0.14999999,-0.7777778,-0.88159907
658.4340409875721,0.14999999,-0.7171717,-0.6254846
658.4210954957503,0.14999999,-0.67676765,-0.6800959
658.4338923444942,0.14999999,-0.5151515,-0.40047228
658.4723148409712,0.14999999,-0.45454547,-0.41465038
658.5002504613959,0.14999999,-0.65656567,-0.8243973
659.3563674235912,0.14999999,-0.21212122,-0.15873349
659.3835292959251,0.14999999,-0.8989899,-0.85075366
659.3422311673282,0.14999999,-0.7373737,-0.6238924
659.3123146328385,0.14999999,-0.43434343,-0.62240505
659.2967421294242,0.14999999,-0.5959596,-0.5890231
659.424913054038,0.14999999,-0.8181818,-0.9782307
659.6921137647315,0.14999999,-0.3939394,-0.25944608
659.6746902718586,0.14999999,-0.75757575,-0.74328434
661.0543952350571,0.14999999,-0.27272728,-0.10302636
661.0032623154209,0.14999999,-0.83838385,-0.66379714
661.0071233865319,0.14999999,-0.7979798,-0.773856
661.2463588908171,0.14999999,-0.4949495,-0.32174695
661.2579369456769,0.14999999,-0.97979796,-0.81847394
661.2632247313592,0.14999999,-0.85858583,-0.81821495
661.2174130238631,0.14999999,-0.33333334,-0.54788655
661.1593013254387,0.14999999,-0.2929293,-0.5386431
661.2148859675632,0.14999999,-0.9191919,-0.8830583
661.3648101566467,0.14999999,-0.93939394,-1.0316525
661.4203099850179,0.14999999,-0.8787879,-0.8846892
661.4928598677357,0.14999999,-1.0,-0.9087062
661.642135223326,0.14999999,-0.959596,-1.068204
662.2630334536756,0.14999999,-0.15151516,-0.18418913
666.8882725085485,0.14999999,-0.1919192,-0.025707498
666.8949887805309,0.14999999,-0.6363636,-0.52925336
666.9286902305615,0.14999999,-0.5555556,-0.39521155
666.9046102298566,0.14999999,-0.61616164,-0.6000579
667.0693090405447,0.14999999,-0.57575756,-0.3310029
667.0804519786986,0.14999999,-0.7171717,-0.7756831
667.1739043110127,0.14999999,-0.6969697,-0.9392033
667.3838657735757,0.14999999,-0.53535354,-0.35795322
667.3719694798148,0.14999999,-0.67676765,-0.75078017
667.3266729189922,0.14999999,-0.7373737,-0.5913647
667.3309790039141,0.14999999,-0.43434343,-0.46694663
667.2902653065789,0.14999999,-0.5151515,-0.5184118
667.2697755206856,0.14999999,-0.5959596,-0.5596402
667.3221985900713,0.14999999,-0.7777778,-0.8747197
667.2732041737158,0.14999999,-0.65656567,-0.57326484
667.2749455931234,0.14999999,-0.45454547,-0.45796347
667.3364847746886,0.14999999,-0.47474748,-0.39661014
667.4566071052362,0.14999999,-0.8989899,-0.9694438
667.583953802813,0.14999999,-0.83838385,-0.97355425
667.6106664886288,0.14999999,-0.75757575,-0.8473648
667.781315047692,0.14999999,-0.41414142,-0.29986295
667.9241142614828,0.14999999,-0.7979798,-0.99179137
667.9095122393985,0.14999999,-0.8181818,-0.78238875
668.4775653479472,0.14999999,-0.2929293,-0.18629253
668.6289219249143,0.14999999,-0.97979796,-1.0019668
668.5981263531085,0.14999999,-0.85858583,-0.54930604
668.6104158785517,0.14999999,-0.33333334,-0.4976447
668.6353685688654,0.14999999,-0.3939394,-0.44276538
668.7875421660091,0.14999999,-0.9191919,-1.1591579
668.8490695308396,0.14999999,-0.8787879,-0.90704226
668.8085041990973,0.14999999,-0.4949495,-0.56879616
668.9629522546073,0.14999999,-1.0,-1.1803461
669.1101037194658,0.14999999,-0.93939394,-1.0664113
669.156650588491,0.14999999,-0.959596,-0.8729026
669.1357192642909,0.14999999,-0.6363636,-0.64697987
677.9205108791758,0.14999999,0.01010101,0.24341188
677.8946328752805,0.14999999,-0.61616164,-0.5520672
677.8453157195562,0.14999999,-0.5555556,-0.65733194
677.8184457771301,0.14999999,-0.7373737,-0.72592944
677.7859316439187,0.14999999,-0.7171717,-0.7336209
677.7177889299901,0.14999999,-0.5151515,-0.50126123
677.6873369759982,0.14999999,-0.67676765,-0.6172822
677.6016753346205,0.14999999,-0.65656567,-0.5353025
677.5777094843719,0.14999999,-0.5959596,-0.51806295
677.5467057214618,0.14999999,-0.43434343,-0.4775474
677.5132429683829,0.14999999,-0.45454547,-0.5872946
677.4834106426596,0.14999999,-0.6969697,-0.5880071
677.4834754770424,0.14999999,-0.7777778,-0.7476288
677.4521181366707,0.14999999,-0.57575756,-0.6053003
677.40548757694,0.14999999,-0.75757575,-0.66777116
677.3640331009099,0.14999999,-0.47474748,-0.58832717
677.4108215313254,0.14999999,-0.8989899,-0.87886095
677.4793416427649,0.14999999,-0.8181818,-0.88684934
677.6012393935977,0.14999999,-0.83838385,-0.9742149
677.572165815766,0.14999999,-0.53535354,-0.71499723
678.1807329959838,0.14999999,-0.11111111,-0.21444759
678.201706447733,0.14999999,-0.85858583,-0.83153737
679.8607700438512,0.14999999,-0.09090909,-0.09338829
679.7975577214704,0.14999999,-0.7979798,-0.6738254
679.9933796694944,0.14999999,-0.33333334,-0.3342274
679.9738756305977,0.14999999,-0.41414142,-0.6494609
680.1980232564363,0.14999999,-0.3939394,-0.29367906
680.2093698691151,0.14999999,-0.4949495,-0.493229
680.1907181777218,0.14999999,-0.97979796,-0.7394831
680.1492411444543,0.14999999,-0.8787879,-0.62271786
680.13236473793,0.14999999,-0.9191919,-0.7589863
680.1031803084103,0.14999999,-0.6363636,-0.6938798
680.050442011933,0.14999999,-0.5555556,-0.5824854
680.0334431278494,0.14999999,-0.61616164,-0.53509444
680.0077829551968,0.14999999,-0.65656567,-0.55523694
680.1003013380068,0.14999999,-0.5151515,-0.40005147
680.1353259956197,0.14999999,-0.959596,-0.85967296
680.2897359440393,0.14999999,-1.0,-1.0390724
680.2982120525868,0.14999999,-0.7373737,-0.5505205
680.2434237121201,0.14999999,-0.7171717,-0.5553886
680.2845915337987,0.14999999,-0.67676765,-0.867661
680.3320050230114,0.14999999,-0.93939394,-0.8639126
680.3442379823399,0.14999999,-0.43434343,-0.4528571
680.2916895601172,0.14999999,-0.5959596,-0.6769129
680.2483531204614,0.14999999,-0.45454547,-0.58185667
680.6449679055652,0.14999999,-0.21212122,-0.25368693
680.7057832657329,0.14999999,-0.6969697,-0.8894174
680.6780392818736,0.14999999,-0.75757575,-0.7544495
680.6732736645556,0.14999999,-0.57575756,-0.41800892
680.6294064665235,0.14999999,-0.47474748,-0.66395164
680.7143526897829,0.14999999,-0.7777778,-0.93458766
680.8348242617518,0.14999999,-0.2929293,-0.354792
680.8237714845837,0.14999999,-0.53535354,-0.41672376
680.9760700010708,0.14999999,-0.8989899,-1.0921319
680.9686557236671,0.14999999,-0.85858583,-0.7949952
680.9501741284034,0.14999999,-0.8181818,-0.7614169
680.9184516375742,0.14999999,-0.7979798,-0.5160544
680.8917442483387,0.14999999,-0.83838385,-0.7604461
680.9784761803611,0.14999999,-0.97979796,-0.93501556
681.1704920249604,0.14999999,-0.41414142,-0.30185196
681.1686081438588,0.14999999,-0.4949495,-0.46504468
681.1595806576867,0.14999999,-0.8787879,-0.7884275
682.5790226103833,0.14999999,-0.15151516,-0.10477869
682.7302685500345,0.14999999,-0.5555556,-0.34635538
682.7275226596228,0.14999999,-0.6363636,-0.79780394
682.71650185947,0.14999999,-0.61616164,-0.7188382
682.7058277388066,0.14999999,-0.9191919,-0.7168086
682.6979709311565,0.14999999,-0.65656567,-0.76738185
682.7186408970639,0.14999999,-0.7171717,-0.7833105
682.6507890458101,0.14999999,-0.7373737,-0.5427029
682.611192441158,0.14999999,-0.5959596,-0.6969304
682.6466220432686,0.14999999,-0.45454547,-0.37973657
683.5597350502601,0.14999999,-0.3939394,-0.1574411
683.5985426700854,0.14999999,-0.67676765,-0.8695794
683.5413444024422,0.14999999,-0.43434343,-0.68163484
683.5214695753392,0.14999999,-0.5151515,-0.5338254
683.6750800327322,0.14999999,-0.959596,-1.0535032
683.7498155015614,0.14999999,-0.33333334,-0.40740967
683.6905073880033,0.14999999,-0.47474748,-0.6390511
683.7272988265929,0.14999999,-0.75757575,-0.859397
683.7052642939688,0.14999999,-0.93939394,-0.721825
683.669169354962,0.14999999,-0.57575756,-0.67928827
683.6739421618294,0.14999999,-0.6969697,-0.80908495
683.843618151888,0.14999999,-1.0,-1.3179631
683.8032639835021,0.14999999,-0.53535354,-0.53821594
683.7699915590953,0.14999999,-0.7777778,-0.6821633
683.8160594991613,0.14999999,-0.85858583,-0.8741215
683.8250143729587,0.14999999,-0.7979798,-0.81674856
683.822279326968,0.14999999,-0.8181818,-0.68138576
683.865290746015,0.14999999,-0.83838385,-0.8737652
684.5517475068299,0.14999999,-0.2929293,-0.16154268
684.6596751705845,0.14999999,-0.8989899,-0.9560861
684.6415347414332,0.14999999,-0.4949495,-0.6581742
684.6277640779614,0.14999999,-0.8787879,-0.73657453
684.5963459185988,0.14999999,-0.6363636,-0.49175274
684.6477564216297,0.14999999,-0.61616164,-0.41130143
684.6397852038539,0.14999999,-0.97979796,-0.80302316
684.7261395623744,0.14999999,-0.7373737,-0.9331408
684.69712139769,0.14999999,-0.65656567,-0.61084634
684.6714620337713,0.14999999,-0.5959596,-0.4699489
684.7587939348099,0.14999999,-0.9191919,-0.92894673
684.762479234672,0.14999999,-0.7171717,-0.8128651
684.6987446165593,0.14999999,-0.43434343,-0.5232625
684.7341364093966,0.14999999,-0.47474748,-0.44469985
684.7362889591207,0.14999999,-0.5555556,-0.42442566
688.9787085825465,0.14999999,-0.27272728,-0.030882448
688.9557918915966,0.14999999,-0.5151515,-0.52709174
688.9721030144234,0.14999999,-0.45454547,-0.48964447
689.1910926332253,0.14999999,-0.57575756,-0.27325165
689.3453828313615,0.14999999,-0.67676765,-1.061806
689.7096024486456,0.14999999,-0.41414142,-0.2593732
689.8603045383059,0.14999999,-0.93939394,-1.1944802
689.7989150301173,0.14999999,-0.75757575,-0.5938234
689.9444047472509,0.14999999,-0.6969697,-1.0947348
689.9534849155935,0.14999999,-0.53535354,-0.5232064
690.0090143887186,0.14999999,-0.7777778,-0.8862274
690.1489954267715,0.14999999,-0.33333334,-0.37252128
690.2729251760699,0.14999999,-0.21212122,-0.30686522
690.3668139757867,0.14999999,-0.959596,-0.9287682
690.3415035530229,0.14999999,-0.8181818,-0.72140956
690.3305597959252,0.14999999,-0.7979798,-0.61054295
690.3608465716245,0.14999999,-0.85858583,-0.835325
698.5224222255418,0.14999999,-0.11111111,0.01318711
698.6740666014862,0.14999999,-0.83838385,-1.021137
698.7159739990692,0.14999999,-0.6363636,-0.8638042
698.8724920155238,0.14999999,-1.0,-1.0114719
698.9417136983863,0.14999999,-0.4949495,-0.3892599
698.8945321834524,0.14999999,-0.8787879,-0.6382248
698.8462847828264,0.14999999,-0.65656567,-0.5987429
698.8541603408281,0.14999999,-0.5959596,-0.49032667
698.9718639602431,0.14999999,-0.43434343,-0.3133038
699.1242265023391,0.14999999,-0.97979796,-1.0583067
699.1035356861125,0.14999999,-0.61616164,-0.5941717
699.2541972403436,0.14999999,-0.7171717,-1.0948689
699.2686575060798,0.14999999,-0.8989899,-0.8218764
699.3268340636643,0.14999999,-0.7373737,-0.87252903
699.281457777908,0.14999999,-0.5151515,-0.6110836
707.274361630161,0.14999999,-0.5555556,0.01297003
707.2377640707459,0.14999999,-0.47474748,-0.6072829
707.2162093120216,0.14999999,-0.75757575,-0.58522433
707.3664426015483,0.14999999,-0.9191919,-1.0363982
707.3594904745223,0.14999999,-0.45454547,-0.48865393
707.3284753169786,0.14999999,-0.53535354,-0.7239271
707.2762911484842,0.14999999,-0.67676765,-0.6472257
707.2829171928761,0.14999999,-0.7777778,-0.7915782
707.3456589913025,0.14999999,-0.8181818,-0.90440494
707.341032303494,0.14999999,-0.7979798,-0.78996074
707.2983380547706,0.14999999,-0.57575756,-0.6208322
707.2500865926671,0.14999999,-0.6969697,-0.5787807
707.2712920764598,0.14999999,-0.93939394,-0.83332545
707.235677440897,0.14999999,-0.85858583,-0.7523844
707.2594141010986,0.14999999,-0.8787879,-0.8498473
707.4109027505797,0.14999999,-0.959596,-1.0838777
707.3280377173234,0.14999999,-0.65656567,-0.4917304
707.3577534173072,0.14999999,-0.6363636,-0.44768566
707.3679673812513,0.14999999,-0.33333334,-0.41467446
707.3141969977731,0.14999999,-0.5959596,-0.59334284
707.2811843224024,0.14999999,-0.61616164,-0.5268665
707.2742692979649,0.14999999,-0.4949495,-0.45658344
707.292241110421,0.14999999,-0.5151515,-0.4374407
707.6016316675946,0.14999999,-0.21212122,-0.29115492
707.5464535012128,0.14999999,-0.83838385,-0.6467954
708.9075680355136,0.14999999,-0.47474748,-0.105276704
708.9739337295744,0.14999999,-0.8989899,-0.89352745
708.9845511001523,0.14999999,-0.75757575,-0.8056733
709.5270541039946,0.14999999,-0.43434343,-0.20810127
709.4766934233652,0.14999999,-0.7373737,-0.57980084
709.5866655630025,0.14999999,-0.45454547,-0.38074124
709.5599875625534,0.14999999,-0.3939394,-0.72254616
709.7099146218674,0.14999999,-1.0,-1.0677974
709.7648785172929,0.14999999,-0.41414142,-0.40725604
709.7098072119536,0.14999999,-0.7171717,-0.65764064
709.8606607378242,0.14999999,-0.97979796,-1.0392845
709.81596024481,0.14999999,-0.53535354,-0.6814787
709.7416612647795,0.14999999,-0.67676765,-0.57921803
710.3963081181585,0.14999999,-0.2929293,-0.15970847
710.3742326357053,0.14999999,-0.7777778,-0.71700853
710.3360872730453,0.14999999,-0.57575756,-0.6980525
710.344925952258,0.14999999,-0.6969697,-0.4126467
710.4991218356918,0.14999999,-0.9191919,-1.0382075
710.4911006060132,0.14999999,-0.7979798,-0.79686695
710.6380370567325,0.14999999,-0.65656567,-1.0005252
710.5962018227932,0.14999999,-0.8181818,-0.4887827
710.5754944355333,0.14999999,-0.85858583,-0.7557961
710.6448575557638,0.14999999,-0.93939394,-0.90779203
710.5969022822218,0.14999999,-0.5959596,-0.63060945
710.6544476899091,0.14999999,-0.3131313,-0.29989702
710.7093009608141,0.14999999,-0.8787879,-0.8783045
710.6746504715371,0.14999999,-0.61616164,-0.59077233
710.632217157315,0.14999999,-0.6363636,-0.5177709
710.5819486829204,0.14999999,-0.3131313,-0.5714405
710.7094083781423,0.14999999,-0.83838385,-0.98005193
710.7547286894858,0.14999999,-0.4949495,-0.38589406
710.6766261205166,0.14999999,-0.5151515,-0.4936976
711.1193373526436,0.14999999,-0.33333334,-0.22702348
711.0874271111535,0.14999999,-0.7373737,-0.73560995
711.1332519024264,0.14999999,-0.75757575,-0.8764793
711.1015299031047,0.14999999,-0.7171717,-0.53731847
711.254361466329,0.14999999,-0.959596,-1.1140999
711.2450868200157,0.14999999,-0.53535354,-0.66596174
711.9264570745719,0.14999999,-0.3939394,-0.16092932
711.9139686626808,0.14999999,-0.67676765,-0.79017705
712.0499623389235,0.14999999,-0.8989899,-0.9798902
716.1182795794388,0.14999999,-0.3131313,-0.032532424
716.1765435070344,0.14999999,-0.45454547,-0.88317597
716.1491923590828,0.14999999,-0.57575756,-0.48380962
716.307261666205,0.14999999,-0.7777778,-1.1054661
717.0735121285066,0.14999999,-0.41414142,-0.16014782
717.0296280230436,0.14999999,-0.6969697,-0.6501585
717.1799742397391,0.14999999,-0.7979798,-1.005749
717.2991402989575,0.14999999,-0.8181818,-0.96567965
717.3189973317973,0.14999999,-0.85858583,-0.81592727
717.4698632645802,0.14999999,-1.0,-1.1698976
717.5142021983897,0.14999999,-0.97979796,-0.8684908
717.4862445811356,0.14999999,-0.5959596,-0.7025794
717.4611146458875,0.14999999,-0.61616164,-0.5414507
717.3979260320708,0.14999999,-0.6363636,-0.64947987
717.3523454822121,0.14999999,-0.5151515,-0.67992616
717.4825970320541,0.14999999,-0.65656567,-0.97967684
717.6363150355634,0.14999999,-0.9191919,-1.0242484
717.5870838172915,0.14999999,-0.93939394,-0.5908474
717.5425136680917,0.14999999,-0.8787879,-0.70959604
717.4966993921726,0.14999999,-0.7373737,-0.54481965
717.4581726839558,0.14999999,-0.7171717,-0.6453506
717.4764172914884,0.14999999,-0.4949495,-0.42034143
717.4298696025771,0.14999999,-0.53535354,-0.5816009
717.5806789059964,0.14999999,-0.75757575,-1.1080959
717.6567397148997,0.14999999,-0.43434343,-0.4016518
717.6286904931552,0.14999999,-0.67676765,-0.58229965
718.947019120813,0.14999999,-0.21212122,-0.11815897
719.1051239504658,0.14999999,-0.83838385,-1.0341251
719.076026476522,0.14999999,-0.57575756,-0.6205247
719.0845124592088,0.14999999,-0.6969697,-0.48135042
719.0539293150688,0.14999999,-0.45454547,-0.4673297
719.0384587910233,0.14999999,-0.8989899,-0.76163554
719.016231149801,0.14999999,-0.5959596,-0.4877162
719.1660284232897,0.14999999,-0.959596,-1.0097001
719.1920762531638,0.14999999,-0.6363636,-0.8339492
719.3280893436008,0.14999999,-0.85858583,-0.98777974
719.3105561957691,0.14999999,-0.61616164,-0.5262571
719.3314815475317,0.14999999,-0.5151515,-0.82534015
719.4908219795153,0.14999999,-0.97979796,-1.2213895
719.5664410146596,0.14999999,-0.7777778,-0.9040791
719.5253709849771,0.14999999,-0.8181818,-0.70780176
719.4798952733178,0.14999999,-0.7373737,-0.73376954
719.4422594937989,0.14999999,-0.7979798,-0.71959597
719.4827960968724,0.14999999,-0.93939394,-0.8534253
719.5707537866448,0.14999999,-0.8787879,-0.9182581
719.5913037475959,0.14999999,-0.7171717,-0.82503164
719.653071687468,0.14999999,-0.53535354,-0.45665038
719.7123336791543,0.14999999,-0.65656567,-0.88990045
719.744493490303,0.14999999,-1.0,-0.8466076
719.7003046014794,0.14999999,-0.67676765,-0.6391462
719.6678441484921,0.14999999,-0.4949495,-0.5456144
719.6196197682741,0.14999999,-0.57575756,-0.63085574
720.0442191182244,0.14999999,-0.33333334,-0.23763068
720.066943196932,0.14999999,-0.9191919,-0.8509895
720.0429524605117,0.14999999,-0.43434343,-0.66226053
